username,followers_count,following_count,posts_count,engagement_rate,avg_views,avg_likes,avg_comments,avg_shares,avg_saves,followers_14d_ago,followers_growth_14d,followers_growth_rate_14d,posts_count_14d,is_verified
morgane.muah,10864,1777,535,0.58,217,57,5,3,4,10864,0,0.0,0,false
